imageName X Y Z Omega Phi Kappa
Elettra-Carroponte2024-6154_pt.jpg 77.993117 -3.255660 5.559743 -0.135920 0.946405 124.531645
Elettra-Carroponte2024-6155_pt.jpg 77.490237 -2.614739 5.553963 -0.329584 0.770225 125.616961
Elettra-Carroponte2024-6156_pt.jpg 76.970716 -1.980129 5.548918 -0.175708 0.894172 126.754876
Elettra-Carroponte2024-6157_pt.jpg 76.440401 -1.357632 5.547643 -0.122688 0.966514 127.932736
Elettra-Carroponte2024-6158_pt.jpg 75.902169 -0.745161 5.547559 -0.272439 0.973901 129.121670
Elettra-Carroponte2024-6159_pt.jpg 75.357755 -0.147996 5.549304 -0.083386 0.982928 130.026484
Elettra-Carroponte2024-4511_pt.jpg -4.964495 -40.841788 5.641523 -12.645117 -26.006613 -116.667151
Elettra-Carroponte2024-4512_pt.jpg -4.285764 -43.322367 5.618951 -20.260165 -20.806753 -136.663063
Elettra-Carroponte2024-4513_pt.jpg -3.350286 -46.172395 5.611397 -18.868265 -21.990706 -133.403891
Elettra-Carroponte2024-4515_pt.jpg -3.349402 -46.169257 5.611188 -18.883513 -21.998206 -133.263388
Elettra-Carroponte2024-4516_pt.jpg -3.291602 -46.336411 5.609964 -18.924668 -22.071893 -133.050246
Elettra-Carroponte2024-4549_pt.jpg 12.162321 -68.249831 5.704927 -4.512651 -28.281386 -99.877292
Elettra-Carroponte2024-4550_pt.jpg 12.820797 -68.781153 5.706288 -4.315852 -28.280104 -99.030206
Elettra-Carroponte2024-4551_pt.jpg 13.481620 -69.296394 5.709730 -3.516125 -28.495011 -97.739315
Elettra-Carroponte2024-4552_pt.jpg 14.147012 -69.798456 5.711519 -3.083669 -28.585048 -96.714762
Elettra-Carroponte2024-4553_pt.jpg 14.823740 -70.288239 5.704666 -2.713823 -28.565095 -95.680133
Elettra-Carroponte2024-4554_pt.jpg 15.507374 -70.764188 5.697168 -1.890332 -28.554765 -94.507591
Elettra-Carroponte2024-4555_pt.jpg 16.189665 -71.228099 5.692805 -1.496737 -28.203663 -93.737671
Elettra-Carroponte2024-4556_pt.jpg 16.884207 -71.681341 5.690773 -0.831999 -28.366592 -92.406852
Elettra-Carroponte2024-4557_pt.jpg 17.591320 -72.128533 5.690747 -0.377391 -28.386158 -91.342660
Elettra-Carroponte2024-4558_pt.jpg 18.302623 -72.559166 5.685758 0.247943 -28.469185 -90.245862
Elettra-Carroponte2024-4559_pt.jpg 19.021414 -72.982333 5.687541 0.452118 -28.592102 -89.216662
Elettra-Carroponte2024-4560_pt.jpg 19.742671 -73.388607 5.688745 1.006820 -28.614660 -88.157722
Elettra-Carroponte2024-4561_pt.jpg 20.468003 -73.782976 5.693680 1.408793 -28.734365 -87.082810
Elettra-Carroponte2024-4562_pt.jpg 21.193263 -74.166778 5.701638 1.873741 -28.728883 -86.077432
Elettra-Carroponte2024-4563_pt.jpg 21.930794 -74.536224 5.696303 2.319768 -28.582232 -85.099340
Elettra-Carroponte2024-4564_pt.jpg 22.678515 -74.896446 5.690314 3.026739 -28.369395 -84.094251
Elettra-Carroponte2024-4565_pt.jpg 23.434741 -75.245786 5.680724 3.628984 -28.326622 -82.871395
Elettra-Carroponte2024-4566_pt.jpg 24.166458 -75.566439 5.673583 4.124142 -28.168867 -81.859212
Elettra-Carroponte2024-4567_pt.jpg 24.903521 -75.876007 5.668858 4.697050 -28.002411 -80.800278
Elettra-Carroponte2024-4568_pt.jpg 25.652091 -76.177674 5.668049 5.217961 -27.946823 -79.756115
Elettra-Carroponte2024-4569_pt.jpg 26.401504 -76.465579 5.665802 5.454553 -27.890694 -78.835413
Elettra-Carroponte2024-4570_pt.jpg 27.154257 -76.740155 5.667755 6.061091 -27.965467 -77.656194
Elettra-Carroponte2024-4571_pt.jpg 27.554457 -76.881005 5.670274 6.298541 -28.075180 -77.026459
Elettra-Carroponte2024-4572_pt.jpg 27.553514 -76.881514 5.670067 6.337942 -27.902625 -77.158885
Elettra-Carroponte2024-4574_pt.jpg 27.553990 -76.881372 5.669442 6.286689 -27.974613 -77.119274
Elettra-Carroponte2024-4575_pt.jpg 28.042942 -77.048464 5.671711 6.506087 -27.920928 -76.560244
Elettra-Carroponte2024-4576_pt.jpg 28.948178 -77.343046 5.677970 7.088463 -27.932980 -75.262372
Elettra-Carroponte2024-4577_pt.jpg 29.862509 -77.628154 5.683425 7.503352 -27.860155 -74.137780
Elettra-Carroponte2024-4578_pt.jpg 30.783600 -77.894063 5.682401 8.016063 -27.558537 -73.002756
Elettra-Carroponte2024-4579_pt.jpg 31.713956 -78.141208 5.676945 8.823962 -27.250357 -71.731153
Elettra-Carroponte2024-4580_pt.jpg 32.646790 -78.371039 5.671008 9.323734 -27.022312 -70.510444
Elettra-Carroponte2024-4581_pt.jpg 33.587303 -78.585678 5.666960 9.884781 -26.814552 -69.294071
Elettra-Carroponte2024-4582_pt.jpg 34.539808 -78.781119 5.663562 10.594067 -26.535300 -68.013975
Elettra-Carroponte2024-4583_pt.jpg 35.484385 -78.959630 5.665067 10.991583 -26.503079 -66.879953
Elettra-Carroponte2024-4584_pt.jpg 36.422119 -79.117505 5.672554 11.541164 -26.336586 -65.676965
Elettra-Carroponte2024-4585_pt.jpg 37.368317 -79.259714 5.677318 12.207980 -26.363319 -64.258247
Elettra-Carroponte2024-4586_pt.jpg 38.318715 -79.385422 5.676297 12.508994 -26.149300 -63.276771
Elettra-Carroponte2024-4587_pt.jpg 39.273556 -79.486822 5.666681 13.012467 -25.727587 -62.191473
Elettra-Carroponte2024-4588_pt.jpg 40.225650 -79.574228 5.659353 13.554647 -25.466039 -60.950689
Elettra-Carroponte2024-4589_pt.jpg 41.179702 -79.643458 5.653540 14.144136 -24.923337 -59.846002
Elettra-Carroponte2024-4590_pt.jpg 42.140996 -79.694868 5.650636 14.666833 -24.533665 -58.632314
Elettra-Carroponte2024-4591_pt.jpg 43.115791 -79.725618 5.648660 15.168968 -24.422143 -57.346418
Elettra-Carroponte2024-4592_pt.jpg 44.084033 -79.736131 5.650481 15.649702 -24.209284 -56.198496
Elettra-Carroponte2024-4593_pt.jpg 44.984329 -79.730113 5.656035 16.057852 -23.958690 -55.156448
Elettra-Carroponte2024-4594_pt.jpg 45.883816 -79.708581 5.661153 16.432038 -23.851299 -54.017215
Elettra-Carroponte2024-4595_pt.jpg 46.779813 -79.670465 5.666889 16.776021 -23.599746 -52.988838
Elettra-Carroponte2024-4596_pt.jpg 47.674635 -79.616987 5.663362 17.381467 -23.256793 -51.825296
Elettra-Carroponte2024-4597_pt.jpg 48.537184 -79.551220 5.655961 17.873867 -22.795339 -50.798198
Elettra-Carroponte2024-4598_pt.jpg 49.400032 -79.468970 5.647251 18.207318 -22.419131 -49.831674
Elettra-Carroponte2024-4599_pt.jpg 50.257895 -79.371600 5.643065 18.504211 -21.994160 -48.867326
Elettra-Carroponte2024-4600_pt.jpg 51.115002 -79.258995 5.640230 18.885072 -21.617086 -47.882408
Elettra-Carroponte2024-4601_pt.jpg 51.974410 -79.131181 5.640036 19.407286 -21.345518 -46.766721
Elettra-Carroponte2024-4602_pt.jpg 52.829741 -78.992614 5.645264 19.573453 -21.199688 -45.884187
Elettra-Carroponte2024-4603_pt.jpg 53.676279 -78.836066 5.650913 20.119330 -20.934543 -44.759585
Elettra-Carroponte2024-4604_pt.jpg 54.518910 -78.669967 5.658327 20.359718 -20.828150 -43.764062
Elettra-Carroponte2024-4605_pt.jpg 55.351184 -78.491173 5.666462 20.740914 -20.476196 -42.898528
Elettra-Carroponte2024-4606_pt.jpg 56.181968 -78.299290 5.665387 21.012827 -20.040748 -42.011236
Elettra-Carroponte2024-4607_pt.jpg 57.010850 -78.092283 5.654358 21.340480 -19.599864 -41.051123
Elettra-Carroponte2024-4608_pt.jpg 57.841755 -77.869365 5.644947 21.531421 -19.120847 -40.174154
Elettra-Carroponte2024-4609_pt.jpg 58.662520 -77.629345 5.637992 21.833769 -18.597338 -39.303457
Elettra-Carroponte2024-4610_pt.jpg 59.484761 -77.383830 5.638904 21.830951 -18.205970 -38.531043
Elettra-Carroponte2024-4611_pt.jpg 60.318480 -77.110909 5.632124 22.591917 -17.684434 -37.274862
Elettra-Carroponte2024-4612_pt.jpg 61.139146 -76.831660 5.631081 22.761581 -17.545637 -36.345678
Elettra-Carroponte2024-4613_pt.jpg 61.950027 -76.535010 5.631018 23.092537 -17.138516 -35.409746
Elettra-Carroponte2024-4614_pt.jpg 62.758797 -76.228381 5.630863 23.378413 -16.767015 -34.509346
Elettra-Carroponte2024-4615_pt.jpg 63.554423 -75.905807 5.639419 23.794700 -16.547113 -33.444479
Elettra-Carroponte2024-4616_pt.jpg 64.349846 -75.569234 5.639357 24.020113 -16.235703 -32.518777
Elettra-Carroponte2024-4617_pt.jpg 65.145880 -75.219130 5.633066 24.215263 -15.856256 -31.608791
Elettra-Carroponte2024-4618_pt.jpg 65.947346 -74.845092 5.624563 24.346983 -15.259677 -30.844161
Elettra-Carroponte2024-4619_pt.jpg 66.730350 -74.464474 5.619587 24.647077 -14.724168 -29.866744
Elettra-Carroponte2024-4620_pt.jpg 67.515853 -74.069285 5.613435 24.939882 -14.189991 -28.904360
Elettra-Carroponte2024-4621_pt.jpg 68.295942 -73.653773 5.613859 25.080214 -14.027478 -27.904964
Elettra-Carroponte2024-4622_pt.jpg 69.072179 -73.225085 5.614952 25.342409 -13.506040 -27.032876
Elettra-Carroponte2024-4623_pt.jpg 69.844984 -72.780830 5.621127 25.688106 -13.244197 -26.054005
Elettra-Carroponte2024-4624_pt.jpg 70.612260 -72.320611 5.625633 25.959079 -12.857217 -25.019140
Elettra-Carroponte2024-4625_pt.jpg 71.372786 -71.844882 5.630736 26.226635 -12.563013 -24.031076
Elettra-Carroponte2024-4626_pt.jpg 72.128846 -71.355717 5.632168 26.366354 -12.025646 -23.184854
Elettra-Carroponte2024-4627_pt.jpg 72.851037 -70.869081 5.627473 26.542053 -11.498224 -22.220539
Elettra-Carroponte2024-4628_pt.jpg 73.571102 -70.367960 5.620605 26.586172 -11.053386 -21.446877
Elettra-Carroponte2024-4629_pt.jpg 74.277668 -69.856081 5.616584 26.742143 -10.329899 -20.527629
Elettra-Carroponte2024-4630_pt.jpg 74.968872 -69.330647 5.607900 26.804539 -9.967228 -19.703665
Elettra-Carroponte2024-4631_pt.jpg 75.655023 -68.794343 5.605690 27.031487 -9.584621 -18.794831
Elettra-Carroponte2024-4632_pt.jpg 76.329707 -68.249291 5.605854 27.142937 -9.254776 -17.904000
Elettra-Carroponte2024-4633_pt.jpg 76.993144 -67.694393 5.609381 27.443577 -8.904925 -16.882282
Elettra-Carroponte2024-4634_pt.jpg 77.644944 -67.129728 5.614554 27.597328 -8.503609 -16.045644
Elettra-Carroponte2024-4635_pt.jpg 78.285910 -66.554133 5.622421 27.733292 -8.130092 -15.148425
Elettra-Carroponte2024-4636_pt.jpg 78.911293 -65.974160 5.630482 27.998751 -7.535246 -14.225673
Elettra-Carroponte2024-4637_pt.jpg 79.516272 -65.395458 5.626938 27.893818 -7.222984 -13.458920
Elettra-Carroponte2024-4638_pt.jpg 80.110907 -64.802801 5.619995 27.924588 -6.605897 -12.624711
Elettra-Carroponte2024-4639_pt.jpg 80.696098 -64.203530 5.620026 27.886109 -6.128569 -11.847681
Elettra-Carroponte2024-4640_pt.jpg 81.270917 -63.594346 5.612268 27.951196 -5.464610 -11.008967
Elettra-Carroponte2024-4641_pt.jpg 81.841592 -62.967619 5.612547 28.007453 -5.040289 -10.139717
Elettra-Carroponte2024-4642_pt.jpg 82.399600 -62.333675 5.614609 28.182381 -4.746068 -9.203519
Elettra-Carroponte2024-4643_pt.jpg 82.952176 -61.683569 5.617755 28.184261 -4.328098 -8.453593
Elettra-Carroponte2024-4644_pt.jpg 83.509880 -61.008530 5.625134 28.450199 -3.884120 -7.429794
Elettra-Carroponte2024-4645_pt.jpg 84.051152 -60.331781 5.628758 28.515379 -3.426388 -6.619986
Elettra-Carroponte2024-4646_pt.jpg 84.577423 -59.652108 5.634064 28.579860 -3.076170 -5.723482
Elettra-Carroponte2024-4647_pt.jpg 85.090969 -58.963583 5.635481 28.520246 -2.675792 -4.958763
Elettra-Carroponte2024-4648_pt.jpg 85.591226 -58.265285 5.626899 28.473056 -2.141165 -4.191592
Elettra-Carroponte2024-4649_pt.jpg 86.080047 -57.560419 5.617048 28.481873 -1.463346 -3.353502
Elettra-Carroponte2024-4650_pt.jpg 86.558865 -56.845931 5.610969 28.413436 -0.994969 -2.509844
Elettra-Carroponte2024-4651_pt.jpg 87.025099 -56.116776 5.608155 28.277811 -0.569633 -1.697761
Elettra-Carroponte2024-4661_pt.jpg 91.033214 -48.462223 5.593153 28.111453 4.433050 7.023150
Elettra-Carroponte2024-4662_pt.jpg 91.357174 -47.640597 5.583737 28.121406 4.925812 7.985402
Elettra-Carroponte2024-4663_pt.jpg 91.665590 -46.815368 5.581849 28.061238 5.477983 8.833295
Elettra-Carroponte2024-4664_pt.jpg 91.959623 -45.987953 5.582741 28.050087 5.681807 9.730695
Elettra-Carroponte2024-4665_pt.jpg 89.185411 -44.926638 2.896313 34.510816 -1.147872 8.383399
Elettra-Carroponte2024-4666_pt.jpg 92.504658 -44.338123 5.592762 28.134989 6.615827 11.533247
Elettra-Carroponte2024-4667_pt.jpg 92.752476 -43.510963 5.594056 27.985778 7.020791 12.377867
Elettra-Carroponte2024-4668_pt.jpg 92.990664 -42.676951 5.589183 27.858732 7.461492 13.283653
Elettra-Carroponte2024-4669_pt.jpg 93.215577 -41.838068 5.581925 27.605400 7.954600 14.102155
Elettra-Carroponte2024-4670_pt.jpg 93.423780 -40.992841 5.572748 27.245747 8.499547 14.868451
Elettra-Carroponte2024-4671_pt.jpg 93.617469 -40.145552 5.565213 27.141848 9.063093 15.834710
Elettra-Carroponte2024-4672_pt.jpg 93.800997 -39.289518 5.560354 26.944168 9.354807 16.663700
Elettra-Carroponte2024-4673_pt.jpg 93.966966 -38.438951 5.558547 26.777013 9.752093 17.499432
Elettra-Carroponte2024-4674_pt.jpg 94.119732 -37.594382 5.557915 26.799920 10.214468 18.405721
Elettra-Carroponte2024-4675_pt.jpg 94.256867 -36.747985 5.555337 26.761106 10.606571 19.303372
Elettra-Carroponte2024-4676_pt.jpg 94.377514 -35.900549 5.555522 26.782423 11.004596 20.197181
Elettra-Carroponte2024-4677_pt.jpg 94.487904 -35.052194 5.556284 26.634921 11.584323 21.074389
Elettra-Carroponte2024-4678_pt.jpg 94.581617 -34.199713 5.554453 26.395995 11.971904 21.951934
Elettra-Carroponte2024-4679_pt.jpg 94.657837 -33.341089 5.545730 26.169453 12.350301 22.826805
Elettra-Carroponte2024-4680_pt.jpg 94.724037 -32.486506 5.539316 25.927997 12.762121 23.733426
Elettra-Carroponte2024-4681_pt.jpg 94.773598 -31.627581 5.535086 25.524723 13.294172 24.576871
Elettra-Carroponte2024-4682_pt.jpg 94.807993 -30.764005 5.534112 25.333520 13.470533 25.471228
Elettra-Carroponte2024-4683_pt.jpg 94.831050 -29.903428 5.528950 25.270783 13.940938 26.380745
Elettra-Carroponte2024-4684_pt.jpg 94.838383 -29.046922 5.535750 25.068156 14.373615 27.319441
Elettra-Carroponte2024-4685_pt.jpg 94.831036 -28.190357 5.539611 24.996321 14.771732 28.191548
Elettra-Carroponte2024-4686_pt.jpg 94.807113 -27.337259 5.541953 24.882242 15.143318 29.112894
Elettra-Carroponte2024-4687_pt.jpg 94.770980 -26.484401 5.546847 24.723701 15.503486 30.008039
Elettra-Carroponte2024-4688_pt.jpg 94.719145 -25.627039 5.553773 24.553846 15.682019 30.888058
Elettra-Carroponte2024-4689_pt.jpg 94.653092 -24.764743 5.546861 24.102897 16.331313 31.808054
Elettra-Carroponte2024-4690_pt.jpg 94.567403 -23.902126 5.543770 23.698520 16.758763 32.800186
Elettra-Carroponte2024-4691_pt.jpg 94.469422 -23.038637 5.540528 23.334864 17.061088 33.757313
Elettra-Carroponte2024-4692_pt.jpg 94.354240 -22.171373 5.537596 22.963283 17.561920 34.721400
Elettra-Carroponte2024-4693_pt.jpg 94.232722 -21.304618 5.553788 22.674247 17.922187 35.757715
Elettra-Carroponte2024-4694_pt.jpg 94.086524 -20.441986 5.558772 22.441709 18.231363 36.680012
Elettra-Carroponte2024-4695_pt.jpg 93.926081 -19.585832 5.567184 22.332060 18.658277 37.678838
Elettra-Carroponte2024-4696_pt.jpg 93.752682 -18.732577 5.575449 22.152181 18.938870 38.624482
Elettra-Carroponte2024-4697_pt.jpg 93.569792 -17.881256 5.584378 21.828523 19.318309 39.556250
Elettra-Carroponte2024-4826_pt.jpg -1.176789 -6.713390 5.641063 -28.666277 -2.553678 -176.210401
Elettra-Carroponte2024-4827_pt.jpg -1.552920 -7.522649 5.634608 -28.596801 -3.031495 -175.284136
Elettra-Carroponte2024-4828_pt.jpg -1.921840 -8.335379 5.626692 -28.485411 -3.545422 -174.404488
Elettra-Carroponte2024-4829_pt.jpg -2.270646 -9.150814 5.618343 -28.217534 -3.906235 -173.653412
Elettra-Carroponte2024-5244_pt.jpg 13.681213 -65.527004 6.040692 -43.445466 -19.390644 -166.076778
Elettra-Carroponte2024-5245_pt.jpg 14.410373 -66.130812 6.046996 -43.241794 -20.252002 -165.260641
Elettra-Carroponte2024-5246_pt.jpg 15.148160 -66.724673 6.052252 -43.114024 -21.026163 -164.451081
Elettra-Carroponte2024-5247_pt.jpg 15.894852 -67.298927 6.054135 -42.727989 -21.896113 -163.560586
Elettra-Carroponte2024-5248_pt.jpg 16.656832 -67.853278 6.051762 -42.321735 -22.624420 -162.632991
Elettra-Carroponte2024-5249_pt.jpg 17.430571 -68.396676 6.042210 -41.821779 -23.371124 -161.655930
Elettra-Carroponte2024-5250_pt.jpg 18.240670 -68.944384 6.036462 -41.360374 -23.938266 -160.609795
Elettra-Carroponte2024-5251_pt.jpg 19.081966 -69.482726 6.031118 -40.814274 -24.812520 -159.556691
Elettra-Carroponte2024-5252_pt.jpg 19.913210 -69.992534 6.031814 -40.436950 -25.602807 -158.572015
Elettra-Carroponte2024-5253_pt.jpg 20.751825 -70.481397 6.034636 -40.088619 -26.448284 -157.612710
Elettra-Carroponte2024-5254_pt.jpg 21.555705 -70.930988 6.038506 -39.813195 -27.214521 -156.803171
Elettra-Carroponte2024-5255_pt.jpg 22.329418 -71.345718 6.043788 -39.471792 -27.892385 -155.857940
Elettra-Carroponte2024-5256_pt.jpg 23.072200 -71.728710 6.047590 -39.127153 -28.522492 -155.065256
Elettra-Carroponte2024-5257_pt.jpg 23.829479 -72.101004 6.041769 -38.538873 -29.163451 -154.072223
Elettra-Carroponte2024-5258_pt.jpg 24.592319 -72.457966 6.034468 -37.989249 -29.695348 -153.179521
Elettra-Carroponte2024-5259_pt.jpg 25.360234 -72.800010 6.027261 -37.393747 -30.189863 -152.062895
Elettra-Carroponte2024-5260_pt.jpg 26.136959 -73.129536 6.021774 -36.871007 -30.805075 -151.048317
Elettra-Carroponte2024-5261_pt.jpg 26.929260 -73.444932 6.018137 -36.377927 -31.475021 -150.043341
Elettra-Carroponte2024-5262_pt.jpg 27.723168 -73.746017 6.016440 -35.857002 -32.191466 -149.110383
Elettra-Carroponte2024-5263_pt.jpg 28.517199 -74.030841 6.019505 -35.416149 -32.893088 -148.197251
Elettra-Carroponte2024-5264_pt.jpg 29.313248 -74.302020 6.023616 -34.957367 -33.563687 -147.278499
Elettra-Carroponte2024-5265_pt.jpg 30.112766 -74.559163 6.027813 -34.508972 -34.146180 -146.298728
Elettra-Carroponte2024-5266_pt.jpg 30.913858 -74.802802 6.029784 -33.954629 -34.769310 -145.315068
Elettra-Carroponte2024-5267_pt.jpg 31.721709 -75.031837 6.025313 -33.350004 -35.286048 -144.301588
Elettra-Carroponte2024-5268_pt.jpg 32.536347 -75.246402 6.019094 -32.731527 -35.697109 -143.214709
Elettra-Carroponte2024-5269_pt.jpg 33.352543 -75.447599 6.012552 -32.060751 -36.121118 -142.078724
Elettra-Carroponte2024-5270_pt.jpg 34.171328 -75.633663 6.007584 -31.425951 -36.610628 -141.029468
Elettra-Carroponte2024-5271_pt.jpg 35.003725 -75.806229 6.006357 -30.635113 -37.191051 -139.834162
Elettra-Carroponte2024-5272_pt.jpg 35.830325 -75.963638 6.004214 -30.034844 -37.774646 -138.809376
Elettra-Carroponte2024-5273_pt.jpg 36.653702 -76.106172 6.007070 -29.382605 -38.362807 -137.749402
Elettra-Carroponte2024-5274_pt.jpg 37.479643 -76.230665 6.012882 -28.860200 -38.914197 -136.764699
Elettra-Carroponte2024-5275_pt.jpg 38.305942 -76.345462 6.021082 -28.241049 -39.429745 -135.622642
Elettra-Carroponte2024-5276_pt.jpg 39.141603 -76.442630 6.021993 -27.443793 -39.927509 -134.422323
Elettra-Carroponte2024-5277_pt.jpg 39.982276 -76.524535 6.014922 -26.555475 -40.327330 -133.185349
Elettra-Carroponte2024-5278_pt.jpg 40.818991 -76.595523 6.005694 -25.693717 -40.588013 -131.837083
Elettra-Carroponte2024-5279_pt.jpg 41.655772 -76.650037 6.000211 -24.896317 -40.916559 -130.642736
Elettra-Carroponte2024-5280_pt.jpg 42.498800 -76.687194 5.998559 -23.942705 -41.339605 -129.336636
Elettra-Carroponte2024-5281_pt.jpg 43.349123 -76.712887 5.998133 -23.101313 -41.826052 -128.050737
Elettra-Carroponte2024-5282_pt.jpg 44.195403 -76.721745 6.000110 -22.210507 -42.351171 -126.781460
Elettra-Carroponte2024-5283_pt.jpg 45.040532 -76.713831 6.004088 -21.457070 -42.801488 -125.522483
Elettra-Carroponte2024-5284_pt.jpg 45.883211 -76.691565 6.008859 -20.675178 -43.240000 -124.287054
Elettra-Carroponte2024-5285_pt.jpg 46.723723 -76.654339 6.012179 -19.827205 -43.616854 -123.137275
Elettra-Carroponte2024-5286_pt.jpg 47.560399 -76.602043 6.014873 -18.797671 -43.919276 -121.690354
Elettra-Carroponte2024-5287_pt.jpg 48.399659 -76.533629 6.008915 -17.902918 -44.151173 -120.392957
Elettra-Carroponte2024-5288_pt.jpg 49.238728 -76.449782 6.003742 -16.916487 -44.322989 -118.931219
Elettra-Carroponte2024-5289_pt.jpg 50.066367 -76.354323 5.999857 -15.909416 -44.520423 -117.513519
Elettra-Carroponte2024-5290_pt.jpg 50.871270 -76.245598 5.996127 -14.915740 -44.739066 -116.155060
Elettra-Carroponte2024-5291_pt.jpg 51.675228 -76.121813 5.994817 -14.064666 -45.081170 -114.880211
Elettra-Carroponte2024-5292_pt.jpg 52.472530 -75.986245 5.996748 -12.987345 -45.420529 -113.466499
Elettra-Carroponte2024-5293_pt.jpg 53.263875 -75.839469 6.004481 -12.088405 -45.732354 -112.183087
Elettra-Carroponte2024-5294_pt.jpg 54.050395 -75.680259 6.008523 -11.142524 -46.035116 -110.836998
Elettra-Carroponte2024-5295_pt.jpg 54.830772 -75.510013 6.015083 -10.224542 -46.261651 -109.520572
Elettra-Carroponte2024-5296_pt.jpg 55.607429 -75.326747 6.012255 -9.125636 -46.387331 -108.166531
Elettra-Carroponte2024-5297_pt.jpg 56.386429 -75.133028 6.010944 -8.160319 -46.392974 -106.773494
Elettra-Carroponte2024-5298_pt.jpg 57.165928 -74.917212 6.004449 -7.224270 -46.337875 -105.369808
Elettra-Carroponte2024-5299_pt.jpg 57.941483 -74.687211 5.998238 -6.220070 -46.349002 -103.993284
Elettra-Carroponte2024-5300_pt.jpg 58.682778 -74.454725 5.991297 -5.334718 -46.390129 -102.675939
Elettra-Carroponte2024-5301_pt.jpg 59.401099 -74.215892 5.986377 -4.285705 -46.354919 -101.254428
Elettra-Carroponte2024-5302_pt.jpg 60.106966 -73.972059 5.983442 -3.362909 -46.479866 -99.969135
Elettra-Carroponte2024-5303_pt.jpg 60.789704 -73.723890 5.985292 -2.497295 -46.605773 -98.764345
Elettra-Carroponte2024-5304_pt.jpg 61.458843 -73.467146 5.986392 -1.397085 -46.809257 -97.459693
Elettra-Carroponte2024-5305_pt.jpg 62.124203 -73.203485 5.990135 -0.633301 -46.912511 -96.253120
Elettra-Carroponte2024-5306_pt.jpg 62.782708 -72.928639 5.992590 0.281328 -47.017646 -95.080754
Elettra-Carroponte2024-5307_pt.jpg 63.453513 -72.636426 5.990218 1.234555 -47.008276 -93.763551
Elettra-Carroponte2024-5308_pt.jpg 64.110855 -72.339556 5.984399 2.057520 -46.930843 -92.559331
Elettra-Carroponte2024-5309_pt.jpg 64.765489 -72.031888 5.981225 2.997764 -46.803913 -91.269565
Elettra-Carroponte2024-5310_pt.jpg 65.410530 -71.715375 5.976603 3.838522 -46.635224 -90.002547
Elettra-Carroponte2024-5311_pt.jpg 66.053138 -71.389220 5.974991 4.790458 -46.502639 -88.771338
Elettra-Carroponte2024-5312_pt.jpg 66.695159 -71.050605 5.973340 5.674195 -46.422234 -87.524900
Elettra-Carroponte2024-5313_pt.jpg 67.333786 -70.701013 5.974030 6.641148 -46.391889 -86.257744
Elettra-Carroponte2024-5314_pt.jpg 67.963057 -70.344358 5.976987 7.549213 -46.337193 -84.959500
Elettra-Carroponte2024-5315_pt.jpg 68.585359 -69.976517 5.984055 8.530667 -46.316573 -83.702825
Elettra-Carroponte2024-5316_pt.jpg 69.201241 -69.599965 5.988822 9.458516 -46.263400 -82.460515
Elettra-Carroponte2024-5317_pt.jpg 69.810871 -69.215330 5.996129 10.401992 -46.178077 -81.232849
Elettra-Carroponte2024-5318_pt.jpg 70.416114 -68.824334 5.998672 11.228650 -45.997194 -79.911702
Elettra-Carroponte2024-5319_pt.jpg 71.016232 -68.419369 5.995052 12.085707 -45.797829 -78.752147
Elettra-Carroponte2024-5320_pt.jpg 71.613694 -68.010046 5.991142 12.891532 -45.535042 -77.554142
Elettra-Carroponte2024-5321_pt.jpg 72.203418 -67.585465 5.986421 13.706767 -45.261391 -76.366382
Elettra-Carroponte2024-5322_pt.jpg 72.785744 -67.156925 5.983867 14.567764 -44.904146 -75.144012
Elettra-Carroponte2024-5323_pt.jpg 73.362790 -66.714714 5.981908 15.429088 -44.655387 -73.977581
Elettra-Carroponte2024-5324_pt.jpg 73.930881 -66.269335 5.982220 16.233431 -44.429253 -72.764216
Elettra-Carroponte2024-5325_pt.jpg 74.489904 -65.814077 5.983060 17.093917 -44.229425 -71.577272
Elettra-Carroponte2024-5326_pt.jpg 75.040655 -65.352141 5.986942 17.939954 -43.991598 -70.356761
Elettra-Carroponte2024-5327_pt.jpg 75.584044 -64.884061 5.993596 18.824570 -43.844492 -69.258061
Elettra-Carroponte2024-5328_pt.jpg 76.117536 -64.406117 5.996048 19.651508 -43.606481 -68.113105
Elettra-Carroponte2024-5329_pt.jpg 76.645635 -63.924571 6.002460 20.500098 -43.322545 -67.012329
Elettra-Carroponte2024-5330_pt.jpg 77.169063 -63.432617 6.003062 21.069348 -43.061875 -65.880391
Elettra-Carroponte2024-5331_pt.jpg 77.687456 -62.928110 5.995429 21.748696 -42.660944 -64.808619
Elettra-Carroponte2024-5332_pt.jpg 78.197453 -62.415185 5.988644 22.491570 -42.204947 -63.727067
Elettra-Carroponte2024-5333_pt.jpg 78.699342 -61.896413 5.981980 23.170795 -41.758018 -62.711905
Elettra-Carroponte2024-5334_pt.jpg 79.192470 -61.369715 5.976012 23.744752 -41.293334 -61.666571
Elettra-Carroponte2024-5335_pt.jpg 79.682318 -60.829099 5.973064 24.448620 -40.976823 -60.567675
Elettra-Carroponte2024-5336_pt.jpg 80.162409 -60.283390 5.971410 25.097713 -40.587865 -59.434319
Elettra-Carroponte2024-5337_pt.jpg 80.631465 -59.732770 5.971988 26.031919 -40.256492 -58.416662
Elettra-Carroponte2024-5338_pt.jpg 81.091931 -59.177501 5.977049 26.657089 -39.921505 -57.331678
