imageName X Y Z Omega Phi Kappa
Elettra-Carroponte2024-6155_pt.jpg 77.487063 -2.625235 5.551958 -0.351312 0.682458 125.570913
Elettra-Carroponte2024-6156_pt.jpg 76.967229 -1.986151 5.545945 -0.218001 0.807428 126.708752
Elettra-Carroponte2024-6157_pt.jpg 76.435089 -1.360095 5.543772 -0.175434 0.869115 127.892374
Elettra-Carroponte2024-6158_pt.jpg 75.896736 -0.744849 5.542609 -0.332940 0.880488 129.104778
Elettra-Carroponte2024-6159_pt.jpg 75.351758 -0.146301 5.541875 -0.143011 0.894211 130.015624
Elettra-Carroponte2024-4511_pt.jpg -4.967745 -40.842430 5.642179 -12.641370 -26.004201 -116.673619
Elettra-Carroponte2024-4512_pt.jpg -4.290704 -43.322166 5.618747 -20.265480 -20.806609 -136.672716
Elettra-Carroponte2024-4513_pt.jpg -3.354492 -46.175957 5.611230 -18.876437 -21.990651 -133.426797
Elettra-Carroponte2024-4515_pt.jpg -3.353444 -46.172959 5.611071 -18.891023 -21.996972 -133.284398
Elettra-Carroponte2024-4516_pt.jpg -3.294720 -46.340208 5.610715 -18.932219 -22.064282 -133.066654
Elettra-Carroponte2024-4549_pt.jpg 12.162918 -68.263135 5.708035 -4.495019 -28.276046 -99.840133
Elettra-Carroponte2024-4550_pt.jpg 12.820968 -68.793184 5.708725 -4.302584 -28.275874 -98.989985
Elettra-Carroponte2024-4551_pt.jpg 13.481292 -69.307302 5.711613 -3.507202 -28.493082 -97.700448
Elettra-Carroponte2024-4552_pt.jpg 14.145983 -69.807319 5.713235 -3.084038 -28.583138 -96.681696
Elettra-Carroponte2024-4553_pt.jpg 14.821255 -70.295684 5.706668 -2.714979 -28.564982 -95.649723
Elettra-Carroponte2024-4554_pt.jpg 15.504483 -70.770488 5.699552 -1.897024 -28.552819 -94.481269
Elettra-Carroponte2024-4555_pt.jpg 16.186178 -71.233506 5.695949 -1.504002 -28.199408 -93.712630
Elettra-Carroponte2024-4556_pt.jpg 16.881016 -71.686198 5.693689 -0.841959 -28.363738 -92.382694
Elettra-Carroponte2024-4557_pt.jpg 17.588489 -72.133189 5.694246 -0.386646 -28.381570 -91.324938
Elettra-Carroponte2024-4558_pt.jpg 18.299763 -72.563550 5.689466 0.241255 -28.464113 -90.229661
Elettra-Carroponte2024-4559_pt.jpg 19.018862 -72.986291 5.690584 0.441376 -28.587411 -89.201214
Elettra-Carroponte2024-4560_pt.jpg 19.739685 -73.392150 5.691398 0.998045 -28.612542 -88.144345
Elettra-Carroponte2024-4561_pt.jpg 20.464828 -73.785421 5.696074 1.395194 -28.733170 -87.071849
Elettra-Carroponte2024-4562_pt.jpg 21.189515 -74.168764 5.703603 1.858391 -28.730636 -86.067431
Elettra-Carroponte2024-4563_pt.jpg 21.926509 -74.537668 5.698334 2.302380 -28.585522 -85.090342
Elettra-Carroponte2024-4564_pt.jpg 22.673980 -74.897315 5.692668 3.007933 -28.370735 -84.088038
Elettra-Carroponte2024-4565_pt.jpg 23.430655 -75.246366 5.683066 3.607828 -28.327692 -82.867040
Elettra-Carroponte2024-4566_pt.jpg 24.162826 -75.567140 5.676282 4.105996 -28.168145 -81.853277
Elettra-Carroponte2024-4567_pt.jpg 24.900781 -75.877198 5.671222 4.683276 -28.002778 -80.794676
Elettra-Carroponte2024-4568_pt.jpg 25.649597 -76.178587 5.670529 5.201590 -27.946781 -79.750963
Elettra-Carroponte2024-4569_pt.jpg 26.399756 -76.466364 5.668410 5.436125 -27.889221 -78.829526
Elettra-Carroponte2024-4570_pt.jpg 27.152550 -76.741011 5.670489 6.043329 -27.963927 -77.651258
Elettra-Carroponte2024-4571_pt.jpg 27.553047 -76.881920 5.672800 6.282985 -28.073856 -77.021598
Elettra-Carroponte2024-4572_pt.jpg 27.552021 -76.882442 5.672361 6.322743 -27.903008 -77.154078
Elettra-Carroponte2024-4574_pt.jpg 27.552568 -76.882417 5.671954 6.272659 -27.973789 -77.114594
Elettra-Carroponte2024-4575_pt.jpg 28.041783 -77.049665 5.673990 6.493542 -27.921549 -76.554303
Elettra-Carroponte2024-4576_pt.jpg 28.947612 -77.344546 5.680596 7.078570 -27.930887 -75.256251
Elettra-Carroponte2024-4577_pt.jpg 29.862945 -77.629636 5.685563 7.496129 -27.858822 -74.132011
Elettra-Carroponte2024-4578_pt.jpg 30.783679 -77.895184 5.683781 8.011504 -27.561177 -72.999270
Elettra-Carroponte2024-4579_pt.jpg 31.715715 -78.142520 5.677949 8.823035 -27.252084 -71.725622
Elettra-Carroponte2024-4580_pt.jpg 32.648777 -78.371839 5.671715 9.319409 -27.024699 -70.508851
Elettra-Carroponte2024-4581_pt.jpg 33.589757 -78.586522 5.667370 9.884789 -26.816255 -69.290950
Elettra-Carroponte2024-4582_pt.jpg 34.542148 -78.781609 5.664023 10.590591 -26.537343 -68.011185
Elettra-Carroponte2024-4583_pt.jpg 35.485467 -78.960207 5.665606 10.988515 -26.504989 -66.880798
Elettra-Carroponte2024-4584_pt.jpg 36.422837 -79.118041 5.672677 11.541587 -26.340117 -65.676036
Elettra-Carroponte2024-4585_pt.jpg 37.367979 -79.259558 5.678032 12.201395 -26.368327 -64.258536
Elettra-Carroponte2024-4586_pt.jpg 38.317170 -79.385070 5.677927 12.501648 -26.150316 -63.278934
Elettra-Carroponte2024-4587_pt.jpg 39.271543 -79.485898 5.669269 13.004305 -25.728050 -62.193348
Elettra-Carroponte2024-4588_pt.jpg 40.224848 -79.573316 5.661116 13.548695 -25.466861 -60.954013
Elettra-Carroponte2024-4589_pt.jpg 41.178772 -79.642323 5.654589 14.138825 -24.926789 -59.844600
Elettra-Carroponte2024-4590_pt.jpg 42.140172 -79.693060 5.651551 14.659822 -24.538378 -58.633956
Elettra-Carroponte2024-4591_pt.jpg 43.114997 -79.723649 5.649636 15.162520 -24.425556 -57.350793
Elettra-Carroponte2024-4592_pt.jpg 44.081886 -79.734005 5.651983 15.639935 -24.213948 -56.207128
Elettra-Carroponte2024-4593_pt.jpg 44.982396 -79.727998 5.657435 16.049036 -23.962957 -55.163633
Elettra-Carroponte2024-4594_pt.jpg 45.882050 -79.706446 5.662213 16.427740 -23.856459 -54.023831
Elettra-Carroponte2024-4595_pt.jpg 46.778281 -79.668116 5.668035 16.771780 -23.603039 -52.996329
Elettra-Carroponte2024-4596_pt.jpg 47.672601 -79.613657 5.665679 17.366829 -23.259034 -51.833898
Elettra-Carroponte2024-4597_pt.jpg 48.535422 -79.548105 5.658468 17.860852 -22.794390 -50.808440
Elettra-Carroponte2024-4598_pt.jpg 49.398239 -79.466461 5.649188 18.196867 -22.419785 -49.839341
Elettra-Carroponte2024-4599_pt.jpg 50.256120 -79.368968 5.643809 18.497264 -21.997205 -48.872682
Elettra-Carroponte2024-4600_pt.jpg 51.113230 -79.255902 5.641628 18.876858 -21.618117 -47.893244
Elettra-Carroponte2024-4601_pt.jpg 51.973541 -79.128727 5.641231 19.402937 -21.344035 -46.774886
Elettra-Carroponte2024-4602_pt.jpg 52.827754 -78.990304 5.646667 19.566374 -21.200700 -45.890431
Elettra-Carroponte2024-4603_pt.jpg 53.674519 -78.834052 5.651748 20.115882 -20.934907 -44.765954
Elettra-Carroponte2024-4604_pt.jpg 54.518162 -78.667531 5.657949 20.362096 -20.829268 -43.769386
Elettra-Carroponte2024-4605_pt.jpg 55.349872 -78.488831 5.666000 20.741847 -20.478468 -42.899626
Elettra-Carroponte2024-4606_pt.jpg 56.180808 -78.296760 5.664426 21.015466 -20.042840 -42.013632
Elettra-Carroponte2024-4607_pt.jpg 57.010055 -78.089497 5.653151 21.343156 -19.602926 -41.054650
Elettra-Carroponte2024-4608_pt.jpg 57.840452 -77.866801 5.643995 21.538079 -19.121701 -40.179801
Elettra-Carroponte2024-4609_pt.jpg 58.660396 -77.627175 5.637313 21.835963 -18.599060 -39.310113
Elettra-Carroponte2024-4610_pt.jpg 59.484325 -77.380030 5.636179 21.839931 -18.212605 -38.539503
Elettra-Carroponte2024-4611_pt.jpg 60.315747 -77.107593 5.630643 22.595806 -17.693105 -37.286275
Elettra-Carroponte2024-4612_pt.jpg 61.136606 -76.828764 5.629861 22.766744 -17.551099 -36.354182
Elettra-Carroponte2024-4613_pt.jpg 61.946925 -76.532634 5.630619 23.096566 -17.140940 -35.418362
Elettra-Carroponte2024-4614_pt.jpg 62.755143 -76.226615 5.630965 23.380719 -16.768936 -34.520571
Elettra-Carroponte2024-4615_pt.jpg 63.550866 -75.904066 5.638754 23.798228 -16.554372 -33.448772
Elettra-Carroponte2024-4616_pt.jpg 64.347284 -75.567433 5.637796 24.029543 -16.241999 -32.521274
Elettra-Carroponte2024-4617_pt.jpg 65.143320 -75.217748 5.632189 24.223130 -15.858982 -31.611925
Elettra-Carroponte2024-4618_pt.jpg 65.945072 -74.843563 5.623847 24.355933 -15.260763 -30.848824
Elettra-Carroponte2024-4619_pt.jpg 66.728103 -74.461692 5.618515 24.652145 -14.732337 -29.872374
Elettra-Carroponte2024-4620_pt.jpg 67.513846 -74.066763 5.612123 24.946664 -14.196251 -28.913196
Elettra-Carroponte2024-4621_pt.jpg 68.294299 -73.651364 5.611866 25.089768 -14.034725 -27.911413
Elettra-Carroponte2024-4622_pt.jpg 69.070302 -73.223021 5.613478 25.350199 -13.511849 -27.040185
Elettra-Carroponte2024-4623_pt.jpg 69.842792 -72.778964 5.620352 25.693377 -13.250788 -26.062267
Elettra-Carroponte2024-4624_pt.jpg 70.610160 -72.318702 5.624886 25.964353 -12.861996 -25.026826
Elettra-Carroponte2024-4625_pt.jpg 71.371382 -71.843316 5.629806 26.234194 -12.565262 -24.039456
Elettra-Carroponte2024-4626_pt.jpg 72.127846 -71.354125 5.631918 26.371480 -12.025351 -23.192471
Elettra-Carroponte2024-4627_pt.jpg 72.849413 -70.867661 5.627255 26.546622 -11.501515 -22.228368
Elettra-Carroponte2024-4628_pt.jpg 73.570579 -70.366760 5.620104 26.593315 -11.049500 -21.454307
Elettra-Carroponte2024-4629_pt.jpg 74.276567 -69.855032 5.616427 26.746907 -10.328317 -20.534969
Elettra-Carroponte2024-4630_pt.jpg 74.968045 -69.330083 5.607421 26.811611 -9.964134 -19.710322
Elettra-Carroponte2024-4631_pt.jpg 75.653897 -68.793744 5.605512 27.037057 -9.581147 -18.805744
Elettra-Carroponte2024-4632_pt.jpg 76.328624 -68.249078 5.605621 27.149444 -9.249643 -17.908910
Elettra-Carroponte2024-4633_pt.jpg 76.991936 -67.694111 5.609371 27.449471 -8.900794 -16.888344
Elettra-Carroponte2024-4634_pt.jpg 77.643895 -67.129504 5.614339 27.603868 -8.498342 -16.050099
Elettra-Carroponte2024-4635_pt.jpg 78.284238 -66.554215 5.621866 27.740849 -8.126572 -15.153335
Elettra-Carroponte2024-4636_pt.jpg 78.909385 -65.974703 5.629054 28.011447 -7.533101 -14.233122
Elettra-Carroponte2024-4637_pt.jpg 79.514116 -65.396340 5.625864 27.905034 -7.218819 -13.466683
Elettra-Carroponte2024-4638_pt.jpg 80.108278 -64.803572 5.619349 27.932314 -6.604539 -12.633487
Elettra-Carroponte2024-4639_pt.jpg 80.693125 -64.204480 5.618828 27.896867 -6.128749 -11.857844
Elettra-Carroponte2024-4640_pt.jpg 81.268019 -63.595191 5.610651 27.963435 -5.466192 -11.021091
Elettra-Carroponte2024-4641_pt.jpg 81.838045 -62.968635 5.609692 28.025546 -5.045308 -10.151680
Elettra-Carroponte2024-4642_pt.jpg 82.395845 -62.334918 5.611172 28.201795 -4.751059 -9.216068
Elettra-Carroponte2024-4643_pt.jpg 82.948473 -61.685078 5.613943 28.207046 -4.335315 -8.465850
Elettra-Carroponte2024-4644_pt.jpg 83.504455 -61.009754 5.619804 28.479642 -3.903463 -7.444080
Elettra-Carroponte2024-4645_pt.jpg 84.048666 -60.331023 5.624639 28.538257 -3.431718 -6.634749
Elettra-Carroponte2024-4646_pt.jpg 84.575532 -59.653114 5.630795 28.602512 -3.076605 -5.736758
Elettra-Carroponte2024-4647_pt.jpg 85.087650 -58.965926 5.632318 28.545739 -2.683155 -4.972610
Elettra-Carroponte2024-4648_pt.jpg 85.588270 -58.267702 5.624184 28.496341 -2.149036 -4.205887
Elettra-Carroponte2024-4649_pt.jpg 86.076510 -57.563346 5.614292 28.510173 -1.477121 -3.366688
Elettra-Carroponte2024-4650_pt.jpg 86.554524 -56.851691 5.604875 28.486045 -1.025604 -2.515896
Elettra-Carroponte2024-4651_pt.jpg 87.021838 -56.120448 5.605708 28.305472 -0.580433 -1.701619
Elettra-Carroponte2024-4661_pt.jpg 91.026163 -48.445453 5.581764 28.119633 4.339089 7.074133
Elettra-Carroponte2024-4662_pt.jpg 91.350500 -47.631623 5.572682 28.145377 4.853765 8.023945
Elettra-Carroponte2024-4663_pt.jpg 91.658782 -46.812670 5.575847 28.074735 5.421735 8.865259
Elettra-Carroponte2024-4664_pt.jpg 91.953096 -45.988090 5.578575 28.062628 5.632486 9.759128
Elettra-Carroponte2024-4665_pt.jpg 89.185058 -44.926803 2.894023 34.523192 -1.168403 8.393711
Elettra-Carroponte2024-4666_pt.jpg 92.500107 -44.336380 5.589342 28.147080 6.582964 11.552510
Elettra-Carroponte2024-4667_pt.jpg 92.748465 -43.508597 5.591469 27.993794 6.993724 12.395383
Elettra-Carroponte2024-4668_pt.jpg 92.986462 -42.675136 5.586925 27.867971 7.434379 13.299698
Elettra-Carroponte2024-4669_pt.jpg 93.211386 -41.836729 5.579942 27.615847 7.928675 14.116770
Elettra-Carroponte2024-4670_pt.jpg 93.419364 -40.992211 5.571138 27.256324 8.471054 14.881755
Elettra-Carroponte2024-4671_pt.jpg 93.613383 -40.145121 5.562928 27.154991 9.038464 15.845466
Elettra-Carroponte2024-4672_pt.jpg 93.797085 -39.289627 5.557969 26.958081 9.333027 16.673730
Elettra-Carroponte2024-4673_pt.jpg 93.962748 -38.440071 5.556245 26.791640 9.728603 17.508384
Elettra-Carroponte2024-4674_pt.jpg 94.115331 -37.596458 5.556137 26.815008 10.191501 18.412563
Elettra-Carroponte2024-4675_pt.jpg 94.252111 -36.750915 5.553873 26.776550 10.581817 19.309397
Elettra-Carroponte2024-4676_pt.jpg 94.373018 -35.904447 5.554283 26.799017 10.983379 20.204996
Elettra-Carroponte2024-4677_pt.jpg 94.483189 -35.056124 5.556353 26.647321 11.560272 21.086140
Elettra-Carroponte2024-4678_pt.jpg 94.577189 -34.202958 5.554366 26.407101 11.951346 21.958938
Elettra-Carroponte2024-4679_pt.jpg 94.653247 -33.344822 5.546505 26.179908 12.329259 22.832218
Elettra-Carroponte2024-4680_pt.jpg 94.718971 -32.490812 5.540556 25.937097 12.737861 23.738053
Elettra-Carroponte2024-4681_pt.jpg 94.768677 -31.632148 5.536232 25.534092 13.271940 24.578634
Elettra-Carroponte2024-4682_pt.jpg 94.803241 -30.768758 5.534325 25.346228 13.451802 25.470830
Elettra-Carroponte2024-4683_pt.jpg 94.826398 -29.908112 5.529218 25.283624 13.923052 26.378725
Elettra-Carroponte2024-4684_pt.jpg 94.833587 -29.051806 5.535808 25.083683 14.354780 27.315672
Elettra-Carroponte2024-4685_pt.jpg 94.826280 -28.196325 5.540190 25.011317 14.751306 28.186963
Elettra-Carroponte2024-4686_pt.jpg 94.802683 -27.342790 5.544061 24.890027 15.123203 29.106550
Elettra-Carroponte2024-4687_pt.jpg 94.766139 -26.489680 5.550215 24.726041 15.479754 30.004165
Elettra-Carroponte2024-4688_pt.jpg 94.714948 -25.631598 5.557074 24.553545 15.661456 30.885979
Elettra-Carroponte2024-4689_pt.jpg 94.649157 -24.768518 5.549932 24.101660 16.312514 31.805057
Elettra-Carroponte2024-4690_pt.jpg 94.563974 -23.905465 5.545928 23.699348 16.744180 32.797978
Elettra-Carroponte2024-4691_pt.jpg 94.466113 -23.042156 5.542534 23.336086 17.047153 33.755269
Elettra-Carroponte2024-4692_pt.jpg 94.351159 -22.174882 5.539422 22.963161 17.549441 34.720049
Elettra-Carroponte2024-4693_pt.jpg 94.229814 -21.308303 5.555732 22.672828 17.909875 35.754767
Elettra-Carroponte2024-4694_pt.jpg 94.083699 -20.445613 5.560749 22.438818 18.220807 36.676405
Elettra-Carroponte2024-4695_pt.jpg 93.923367 -19.590245 5.569378 22.329976 18.646679 37.673187
Elettra-Carroponte2024-4696_pt.jpg 93.750078 -18.736069 5.577343 22.146993 18.929791 38.620695
Elettra-Carroponte2024-4697_pt.jpg 93.567599 -17.884378 5.586023 21.823825 19.310024 39.556497
Elettra-Carroponte2024-4826_pt.jpg -1.178112 -6.707754 5.630207 -28.751831 -2.646252 -176.272068
Elettra-Carroponte2024-4827_pt.jpg -1.550329 -7.521548 5.635345 -28.594835 -3.007562 -175.263086
Elettra-Carroponte2024-4828_pt.jpg -1.919004 -8.336097 5.630376 -28.468267 -3.523774 -174.391296
Elettra-Carroponte2024-4829_pt.jpg -2.268359 -9.143154 5.620750 -28.210035 -3.890492 -173.645395
Elettra-Carroponte2024-5244_pt.jpg 13.680415 -65.543223 6.046957 -43.421022 -19.394129 -166.045314
Elettra-Carroponte2024-5245_pt.jpg 14.407557 -66.146729 6.052667 -43.212543 -20.270543 -165.232257
Elettra-Carroponte2024-5246_pt.jpg 15.144213 -66.740352 6.057879 -43.080054 -21.049673 -164.414225
Elettra-Carroponte2024-5247_pt.jpg 15.891082 -67.314212 6.059776 -42.693500 -21.917939 -163.525084
Elettra-Carroponte2024-5248_pt.jpg 16.653762 -67.866781 6.056239 -42.292627 -22.644854 -162.604167
Elettra-Carroponte2024-5249_pt.jpg 17.428516 -68.407942 6.045265 -41.804867 -23.384809 -161.630045
Elettra-Carroponte2024-5250_pt.jpg 18.238369 -68.954536 6.039168 -41.343891 -23.950847 -160.582088
Elettra-Carroponte2024-5251_pt.jpg 19.079160 -69.492253 6.033363 -40.798892 -24.828608 -159.533352
Elettra-Carroponte2024-5252_pt.jpg 19.910644 -70.000377 6.033977 -40.421942 -25.617028 -158.549170
Elettra-Carroponte2024-5253_pt.jpg 20.749359 -70.488153 6.036295 -40.075967 -26.460026 -157.590163
Elettra-Carroponte2024-5254_pt.jpg 21.552806 -70.936672 6.040710 -39.798983 -27.224314 -156.781832
Elettra-Carroponte2024-5255_pt.jpg 22.326811 -71.350047 6.045717 -39.462273 -27.898349 -155.842928
Elettra-Carroponte2024-5256_pt.jpg 23.070522 -71.732384 6.048755 -39.122427 -28.526765 -155.052850
Elettra-Carroponte2024-5257_pt.jpg 23.827544 -72.104362 6.042907 -38.534030 -29.168919 -154.060034
Elettra-Carroponte2024-5258_pt.jpg 24.591566 -72.461014 6.035025 -37.990453 -29.698993 -153.169117
Elettra-Carroponte2024-5259_pt.jpg 25.360568 -72.803452 6.028031 -37.389582 -30.194568 -152.050447
Elettra-Carroponte2024-5260_pt.jpg 26.137845 -73.132560 6.022588 -36.867200 -30.808368 -151.037677
Elettra-Carroponte2024-5261_pt.jpg 26.930684 -73.447761 6.018241 -36.378523 -31.478044 -150.034812
Elettra-Carroponte2024-5262_pt.jpg 27.724600 -73.749101 6.016845 -35.853670 -32.194446 -149.099301
Elettra-Carroponte2024-5263_pt.jpg 28.518482 -74.033835 6.020097 -35.410378 -32.896501 -148.185780
Elettra-Carroponte2024-5264_pt.jpg 29.315149 -74.304937 6.024249 -34.951067 -33.566555 -147.267034
Elettra-Carroponte2024-5265_pt.jpg 30.114565 -74.561810 6.028344 -34.503607 -34.148394 -146.288943
Elettra-Carroponte2024-5266_pt.jpg 30.915178 -74.805847 6.030473 -33.942891 -34.775249 -145.301995
Elettra-Carroponte2024-5267_pt.jpg 31.723821 -75.034095 6.025343 -33.346720 -35.289361 -144.292405
Elettra-Carroponte2024-5268_pt.jpg 32.538533 -75.248379 6.019075 -32.729582 -35.699879 -143.206541
Elettra-Carroponte2024-5269_pt.jpg 33.354351 -75.449662 6.013061 -32.053355 -36.123673 -142.068647
Elettra-Carroponte2024-5270_pt.jpg 34.173447 -75.635733 6.007906 -31.421707 -36.612892 -141.020444
Elettra-Carroponte2024-5271_pt.jpg 35.005710 -75.808121 6.006430 -30.631253 -37.193814 -139.824270
Elettra-Carroponte2024-5272_pt.jpg 35.832281 -75.965680 6.004763 -30.026729 -37.776381 -138.797567
Elettra-Carroponte2024-5273_pt.jpg 36.655692 -76.108093 6.007551 -29.372482 -38.365516 -137.737748
Elettra-Carroponte2024-5274_pt.jpg 37.481905 -76.233666 6.013430 -28.840569 -38.918921 -136.747935
Elettra-Carroponte2024-5275_pt.jpg 38.308130 -76.348462 6.021715 -28.221762 -39.434237 -135.605338
Elettra-Carroponte2024-5276_pt.jpg 39.143937 -76.444840 6.022282 -27.428801 -39.931518 -134.407137
Elettra-Carroponte2024-5277_pt.jpg 39.984306 -76.525986 6.014418 -26.546296 -40.333810 -133.177707
Elettra-Carroponte2024-5278_pt.jpg 40.821438 -76.597864 6.005784 -25.672016 -40.592968 -131.822888
Elettra-Carroponte2024-5279_pt.jpg 41.657703 -76.651571 5.999666 -24.880927 -40.923037 -130.632193
Elettra-Carroponte2024-5280_pt.jpg 42.501185 -76.688382 5.997789 -23.932228 -41.346302 -129.327806
Elettra-Carroponte2024-5281_pt.jpg 43.350934 -76.713935 5.997181 -23.089899 -41.832666 -128.043130
Elettra-Carroponte2024-5282_pt.jpg 44.196841 -76.722647 5.999309 -22.200529 -42.357581 -126.772911
Elettra-Carroponte2024-5283_pt.jpg 45.042484 -76.714547 6.003245 -21.446535 -42.807256 -125.514528
Elettra-Carroponte2024-5284_pt.jpg 45.884568 -76.691862 6.008149 -20.665612 -43.244413 -124.280374
Elettra-Carroponte2024-5285_pt.jpg 46.724203 -76.654769 6.011743 -19.813134 -43.621566 -123.126620
Elettra-Carroponte2024-5286_pt.jpg 47.561238 -76.601859 6.014047 -18.789924 -43.923035 -121.683946
Elettra-Carroponte2024-5287_pt.jpg 48.399771 -76.532989 6.007954 -17.897020 -44.156463 -120.388323
Elettra-Carroponte2024-5288_pt.jpg 49.238980 -76.448740 6.002856 -16.913094 -44.327980 -118.928987
Elettra-Carroponte2024-5289_pt.jpg 50.066000 -76.353794 5.999076 -15.899752 -44.525050 -117.507972
Elettra-Carroponte2024-5290_pt.jpg 50.871083 -76.243925 5.994459 -14.919101 -44.747242 -116.155539
Elettra-Carroponte2024-5291_pt.jpg 51.675446 -76.120235 5.993794 -14.064871 -45.086201 -114.878530
Elettra-Carroponte2024-5292_pt.jpg 52.472288 -75.983962 5.995491 -12.995276 -45.426642 -113.471363
Elettra-Carroponte2024-5293_pt.jpg 53.263625 -75.836549 6.002543 -12.106728 -45.741787 -112.191049
Elettra-Carroponte2024-5294_pt.jpg 54.049788 -75.677734 6.006259 -11.158783 -46.046505 -110.845377
Elettra-Carroponte2024-5295_pt.jpg 54.829953 -75.507409 6.012625 -10.241184 -46.273709 -109.530663
Elettra-Carroponte2024-5296_pt.jpg 55.606802 -75.324282 6.010049 -9.142754 -46.399246 -108.172777
Elettra-Carroponte2024-5297_pt.jpg 56.385534 -75.130619 6.008807 -8.182299 -46.405738 -106.781904
Elettra-Carroponte2024-5298_pt.jpg 57.164855 -74.915075 6.002385 -7.243690 -46.350959 -105.373514
Elettra-Carroponte2024-5299_pt.jpg 57.940140 -74.685222 5.996427 -6.238584 -46.361860 -103.996788
Elettra-Carroponte2024-5300_pt.jpg 58.681932 -74.451668 5.988751 -5.354838 -46.406538 -102.684626
Elettra-Carroponte2024-5301_pt.jpg 59.399783 -74.212913 5.984506 -4.307833 -46.368137 -101.262729
Elettra-Carroponte2024-5302_pt.jpg 60.105720 -73.968788 5.981998 -3.386169 -46.491423 -99.976930
Elettra-Carroponte2024-5303_pt.jpg 60.788685 -73.719640 5.982806 -2.529492 -46.623134 -98.780309
Elettra-Carroponte2024-5304_pt.jpg 61.458075 -73.463306 5.984090 -1.418933 -46.824566 -97.472304
Elettra-Carroponte2024-5305_pt.jpg 62.123458 -73.199964 5.988438 -0.655171 -46.926659 -96.265242
Elettra-Carroponte2024-5306_pt.jpg 62.782165 -72.925102 5.991383 0.260142 -47.028288 -95.091739
Elettra-Carroponte2024-5307_pt.jpg 63.453097 -72.633486 5.990078 1.219251 -47.012649 -93.771240
Elettra-Carroponte2024-5308_pt.jpg 64.110573 -72.336729 5.984441 2.045378 -46.934579 -92.566716
Elettra-Carroponte2024-5309_pt.jpg 64.764476 -72.029088 5.980008 2.984622 -46.813544 -91.277337
Elettra-Carroponte2024-5310_pt.jpg 65.408962 -71.712685 5.975831 3.828174 -46.642141 -90.010481
Elettra-Carroponte2024-5311_pt.jpg 66.051038 -71.386497 5.973958 4.777986 -46.512920 -88.781214
Elettra-Carroponte2024-5312_pt.jpg 66.693999 -71.048171 5.973356 5.667255 -46.424992 -87.534178
Elettra-Carroponte2024-5313_pt.jpg 67.332359 -70.698371 5.973837 6.630212 -46.397066 -86.268339
Elettra-Carroponte2024-5314_pt.jpg 67.961970 -70.341953 5.977192 7.541850 -46.339819 -84.969215
Elettra-Carroponte2024-5315_pt.jpg 68.584270 -69.974233 5.983613 8.522362 -46.322623 -83.712009
Elettra-Carroponte2024-5316_pt.jpg 69.199762 -69.597674 5.988209 9.448628 -46.272044 -82.469799
Elettra-Carroponte2024-5317_pt.jpg 69.809620 -69.213244 5.995405 10.393895 -46.186444 -81.240936
Elettra-Carroponte2024-5318_pt.jpg 70.414757 -68.822661 5.998068 11.222836 -46.005295 -79.917812
Elettra-Carroponte2024-5319_pt.jpg 71.015093 -68.417605 5.994769 12.079684 -45.803947 -78.760064
Elettra-Carroponte2024-5320_pt.jpg 71.612492 -68.008439 5.990970 12.884751 -45.540710 -77.562938
Elettra-Carroponte2024-5321_pt.jpg 72.202214 -67.584113 5.986374 13.701087 -45.267055 -76.373240
Elettra-Carroponte2024-5322_pt.jpg 72.784500 -67.155491 5.983884 14.559454 -44.910665 -75.152770
Elettra-Carroponte2024-5323_pt.jpg 73.361577 -66.713648 5.982123 15.422491 -44.660785 -73.985266
Elettra-Carroponte2024-5324_pt.jpg 73.929737 -66.268477 5.982678 16.227369 -44.433767 -72.770725
Elettra-Carroponte2024-5325_pt.jpg 74.488887 -65.813630 5.983672 17.090583 -44.231636 -71.582139
Elettra-Carroponte2024-5326_pt.jpg 75.039519 -65.351759 5.987432 17.935321 -43.994553 -70.363203
Elettra-Carroponte2024-5327_pt.jpg 75.583077 -64.883846 5.994064 18.821930 -43.846079 -69.264481
Elettra-Carroponte2024-5328_pt.jpg 76.116326 -64.405894 5.996715 19.646418 -43.608712 -68.120787
Elettra-Carroponte2024-5329_pt.jpg 76.644340 -63.924424 6.002944 20.495833 -43.326130 -67.019435
Elettra-Carroponte2024-5330_pt.jpg 77.167913 -63.432702 6.003649 21.066714 -43.063635 -65.885460
Elettra-Carroponte2024-5331_pt.jpg 77.686282 -62.928175 5.996143 21.744138 -42.663012 -64.816253
Elettra-Carroponte2024-5332_pt.jpg 78.196309 -62.415217 5.989466 22.486175 -42.205977 -63.735254
Elettra-Carroponte2024-5333_pt.jpg 78.697717 -61.896415 5.982854 23.164706 -41.760789 -62.720256
Elettra-Carroponte2024-5334_pt.jpg 79.190825 -61.369652 5.977019 23.737702 -41.295697 -61.676086
Elettra-Carroponte2024-5335_pt.jpg 79.680495 -60.829591 5.973873 24.443204 -40.979205 -60.574877
Elettra-Carroponte2024-5336_pt.jpg 80.160784 -60.284166 5.971844 25.097010 -40.590124 -59.439098
Elettra-Carroponte2024-5337_pt.jpg 80.629672 -59.733672 5.972727 26.027914 -40.258651 -58.423184
Elettra-Carroponte2024-5338_pt.jpg 81.090539 -59.178653 5.977382 26.656480 -39.923286 -57.335851
Elettra-Carroponte2024-5339_pt.jpg 81.540468 -58.617505 5.980876 27.416191 -39.612029 -56.336946
